2026-06-22 09:30:37.207 -05:00 [INF] <== GET /seguridad/empresa-modulo | Status: 200 | Duración: 95ms | Usuario: Anonymous | TraceId: 00-6a26dbb8586456b9a39370e1887415a0-ea43373ba8448248-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000D1","RequestPath":"/seguridad/empresa-modulo","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:37.216 -05:00 [INF] <== GET /seguridad/empresa-modulo | Status: 200 | Duración: 94ms | Usuario: Anonymous | TraceId: 00-6e6c1135ea0fd6c9033acc8ce967c048-b5dbd47bba1833d4-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000D3","RequestPath":"/seguridad/empresa-modulo","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:37.221 -05:00 [INF] <== GET /seguridad/empresa-modulo | Status: 200 | Duración: 88ms | Usuario: Anonymous | TraceId: 00-c682d67e11fc3012eb887f4e652ce1ad-af302d3e5725e7f3-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000D5","RequestPath":"/seguridad/empresa-modulo","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:37.231 -05:00 [INF] <== GET /seguridad/empresa-modulo | Status: 200 | Duración: 88ms | Usuario: Anonymous | TraceId: 00-9b50d34d80f70dde6fb765d0d71733fb-2e170b3bc30280c0-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000D7","RequestPath":"/seguridad/empresa-modulo","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:37.239 -05:00 [INF] <== GET /seguridad/empresa-modulo | Status: 200 | Duración: 87ms | Usuario: Anonymous | TraceId: 00-4c97d0d230038ceaca6720a0c7c5b682-1afa997d2fad19ce-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000D9","RequestPath":"/seguridad/empresa-modulo","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:37.246 -05:00 [INF] <== GET /seguridad/empresa-modulo | Status: 200 | Duración: 85ms | Usuario: Anonymous | TraceId: 00-ae2a67740ab0b0d6ebbd5802d7a8efd2-a4d8e2545c0125e4-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000DB","RequestPath":"/seguridad/empresa-modulo","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:37.262 -05:00 [INF] <== GET /seguridad/empresa-modulo | Status: 200 | Duración: 93ms | Usuario: Anonymous | TraceId: 00-b9f20b6e57d9a7917eaee6f6405b6705-a346117cddf16c06-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000DD","RequestPath":"/seguridad/empresa-modulo","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:37.282 -05:00 [INF] <== GET /seguridad/empresa-modulo | Status: 200 | Duración: 101ms | Usuario: Anonymous | TraceId: 00-0842e7f8aab1f7b032e9c8899a4cde7c-a12cab7054477e67-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000DF","RequestPath":"/seguridad/empresa-modulo","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:37.299 -05:00 [INF] <== GET /seguridad/empresa-modulo | Status: 200 | Duración: 110ms | Usuario: Anonymous | TraceId: 00-d64a901f7e227d34ec8cd02a858dde3b-193977fdb88ed144-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000E1","RequestPath":"/seguridad/empresa-modulo","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:30:37.316 -05:00 [INF] <== GET /seguridad/empresa-modulo | Status: 200 | Duración: 118ms | Usuario: Anonymous | TraceId: 00-8554d86300e37b09ba4a6ecc80dac31b-a7b0e08202e844f5-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000E3","RequestPath":"/seguridad/empresa-modulo","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:42:48.155 -05:00 [INF] ==> OPTIONS /seguridad/empresa-modulo/select-unselect | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-6e443c8c68ac2b02fd56a82d017d5b42-2dccdacc85e27b22-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000E7","RequestPath":"/seguridad/empresa-modulo/select-unselect","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:42:48.158 -05:00 [INF] ==> OPTIONS /maestro/archivo/meta-data-byuk | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-ef235da3f72ce6b62b7ab0ec1db5eb68-45bc31cedfd7eb23-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000EB","RequestPath":"/maestro/archivo/meta-data-byuk","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:42:48.158 -05:00 [INF] ==> OPTIONS /maestro/red-social | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-d111f2362754694e21edde57fc804947-a38dca3aa13fff9f-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000E9","RequestPath":"/maestro/red-social","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:42:48.155 -05:00 [INF] ==> OPTIONS /seguridad/empresa/byid | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-55f00e89cfd74789385c6bc771fbdea5-53c4f1874bd4077f-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000E5","RequestPath":"/seguridad/empresa/byid","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:42:48.174 -05:00 [INF] <== OPTIONS /seguridad/empresa-modulo/select-unselect | Status: 204 | Duración: 18ms | Usuario: Anonymous | TraceId: 00-6e443c8c68ac2b02fd56a82d017d5b42-2dccdacc85e27b22-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000E7","RequestPath":"/seguridad/empresa-modulo/select-unselect","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:42:48.184 -05:00 [INF] <== OPTIONS /maestro/archivo/meta-data-byuk | Status: 204 | Duración: 26ms | Usuario: Anonymous | TraceId: 00-ef235da3f72ce6b62b7ab0ec1db5eb68-45bc31cedfd7eb23-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000EB","RequestPath":"/maestro/archivo/meta-data-byuk","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:42:48.193 -05:00 [INF] <== OPTIONS /maestro/red-social | Status: 204 | Duración: 35ms | Usuario: Anonymous | TraceId: 00-d111f2362754694e21edde57fc804947-a38dca3aa13fff9f-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000E9","RequestPath":"/maestro/red-social","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:42:48.203 -05:00 [INF] <== OPTIONS /seguridad/empresa/byid | Status: 204 | Duración: 48ms | Usuario: Anonymous | TraceId: 00-55f00e89cfd74789385c6bc771fbdea5-53c4f1874bd4077f-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000E5","RequestPath":"/seguridad/empresa/byid","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:42:48.214 -05:00 [INF] ==> GET /seguridad/empresa-modulo/select-unselect | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-f9e98fafbee40647d5dc07a514038a19-8006865cb9bb4c47-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000ED","RequestPath":"/seguridad/empresa-modulo/select-unselect","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:42:48.217 -05:00 [INF] ==> GET /maestro/archivo/meta-data-byuk | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-83343cd995ce3f964b6a994f5a3c2b1a-1faf5c3abd21dfec-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000EF","RequestPath":"/maestro/archivo/meta-data-byuk","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:42:48.222 -05:00 [INF] ==> GET /maestro/red-social | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-8cdfb131cc94ea75b56b6ada0c53c108-63c306e220e9ee9f-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000F1","RequestPath":"/maestro/red-social","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:42:48.225 -05:00 [INF] ==> GET /seguridad/empresa/byid | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-f55026e5eaeaf7cef279ce0d450e71ea-7c9bc9c21f47a819-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000F3","RequestPath":"/seguridad/empresa/byid","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:42:48.272 -05:00 [INF] <== GET /seguridad/empresa-modulo/select-unselect | Status: 200 | Duración: 58ms | Usuario: Anonymous | TraceId: 00-f9e98fafbee40647d5dc07a514038a19-8006865cb9bb4c47-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000ED","RequestPath":"/seguridad/empresa-modulo/select-unselect","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:42:48.301 -05:00 [INF] <== GET /maestro/red-social | Status: 200 | Duración: 78ms | Usuario: Anonymous | TraceId: 00-8cdfb131cc94ea75b56b6ada0c53c108-63c306e220e9ee9f-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000F1","RequestPath":"/maestro/red-social","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:42:48.311 -05:00 [INF] <== GET /seguridad/empresa/byid | Status: 200 | Duración: 86ms | Usuario: Anonymous | TraceId: 00-f55026e5eaeaf7cef279ce0d450e71ea-7c9bc9c21f47a819-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000F3","RequestPath":"/seguridad/empresa/byid","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:42:48.391 -05:00 [INF] <== GET /maestro/archivo/meta-data-byuk | Status: 200 | Duración: 173ms | Usuario: Anonymous | TraceId: 00-83343cd995ce3f964b6a994f5a3c2b1a-1faf5c3abd21dfec-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000EF","RequestPath":"/maestro/archivo/meta-data-byuk","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:42:52.756 -05:00 [INF] ==> OPTIONS /maestro/red-social | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-0b2ac04eb7ff24addfe41f168f05cf3a-71407f079356f502-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000F5","RequestPath":"/maestro/red-social","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:42:52.764 -05:00 [INF] <== OPTIONS /maestro/red-social | Status: 204 | Duración: 8ms | Usuario: Anonymous | TraceId: 00-0b2ac04eb7ff24addfe41f168f05cf3a-71407f079356f502-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000F5","RequestPath":"/maestro/red-social","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:42:52.778 -05:00 [INF] ==> PUT /maestro/red-social | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-626c30382ff495d41688613050187369-0dc70551b424fb30-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000F7","RequestPath":"/maestro/red-social","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:42:52.797 -05:00 [INF] <== PUT /maestro/red-social | Status: 200 | Duración: 19ms | Usuario: Anonymous | TraceId: 00-626c30382ff495d41688613050187369-0dc70551b424fb30-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000F7","RequestPath":"/maestro/red-social","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:43:06.879 -05:00 [INF] ==> OPTIONS /seguridad/empresa-modulo | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-5449c3cc1a7e03d0149017eb7552d4e9-75e7f6856bff8de3-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000F9","RequestPath":"/seguridad/empresa-modulo","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:43:06.887 -05:00 [INF] <== OPTIONS /seguridad/empresa-modulo | Status: 204 | Duración: 7ms | Usuario: Anonymous | TraceId: 00-5449c3cc1a7e03d0149017eb7552d4e9-75e7f6856bff8de3-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000F9","RequestPath":"/seguridad/empresa-modulo","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:43:06.892 -05:00 [INF] ==> GET /seguridad/empresa-modulo | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-19d97b6a3ead2aace72657b8c13550b6-3da629964266a114-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000FB","RequestPath":"/seguridad/empresa-modulo","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:43:06.899 -05:00 [INF] <== GET /seguridad/empresa-modulo | Status: 200 | Duración: 7ms | Usuario: Anonymous | TraceId: 00-19d97b6a3ead2aace72657b8c13550b6-3da629964266a114-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000FB","RequestPath":"/seguridad/empresa-modulo","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:43:10.012 -05:00 [INF] ==> OPTIONS /maestro/tipo-particular/modules/groups | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-a970d375001c993c3608afdd06ac6b9f-16176e10e0242ea7-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000FD","RequestPath":"/maestro/tipo-particular/modules/groups","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:43:10.023 -05:00 [INF] <== OPTIONS /maestro/tipo-particular/modules/groups | Status: 204 | Duración: 10ms | Usuario: Anonymous | TraceId: 00-a970d375001c993c3608afdd06ac6b9f-16176e10e0242ea7-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000FD","RequestPath":"/maestro/tipo-particular/modules/groups","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:43:10.045 -05:00 [INF] ==> GET /maestro/tipo-particular/modules/groups | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-02c197bcdb01f774a19295b2a52b98f3-12f106ead9b05573-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000FF","RequestPath":"/maestro/tipo-particular/modules/groups","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:43:10.057 -05:00 [INF] <== GET /maestro/tipo-particular/modules/groups | Status: 200 | Duración: 12ms | Usuario: Anonymous | TraceId: 00-02c197bcdb01f774a19295b2a52b98f3-12f106ead9b05573-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:000000FF","RequestPath":"/maestro/tipo-particular/modules/groups","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:43:11.127 -05:00 [INF] ==> OPTIONS /maestro/tipo-particular/all | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-0dfedf145695f7b9b6d4f4455c4038d3-f1c19ddbade6aa63-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000101","RequestPath":"/maestro/tipo-particular/all","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:43:11.139 -05:00 [INF] <== OPTIONS /maestro/tipo-particular/all | Status: 204 | Duración: 12ms | Usuario: Anonymous | TraceId: 00-0dfedf145695f7b9b6d4f4455c4038d3-f1c19ddbade6aa63-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000101","RequestPath":"/maestro/tipo-particular/all","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:43:11.159 -05:00 [INF] ==> GET /maestro/tipo-particular/all | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-0fd7697792d496952373a162ffbd38a5-1144eea7dba38672-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000103","RequestPath":"/maestro/tipo-particular/all","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:43:11.171 -05:00 [INF] <== GET /maestro/tipo-particular/all | Status: 200 | Duración: 11ms | Usuario: Anonymous | TraceId: 00-0fd7697792d496952373a162ffbd38a5-1144eea7dba38672-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000103","RequestPath":"/maestro/tipo-particular/all","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:43:12.994 -05:00 [INF] ==> OPTIONS /maestro/tipo-particular | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-7ca2f2c9727918fcf60ade925050be99-28c59e3528bf7366-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000105","RequestPath":"/maestro/tipo-particular","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:43:13.005 -05:00 [INF] <== OPTIONS /maestro/tipo-particular | Status: 204 | Duración: 10ms | Usuario: Anonymous | TraceId: 00-7ca2f2c9727918fcf60ade925050be99-28c59e3528bf7366-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000105","RequestPath":"/maestro/tipo-particular","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:43:13.020 -05:00 [INF] ==> GET /maestro/tipo-particular | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-0604ce0ed634edc37d26bd171fb44a2f-a4600dd829214650-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000107","RequestPath":"/maestro/tipo-particular","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:43:13.027 -05:00 [INF] <== GET /maestro/tipo-particular | Status: 200 | Duración: 6ms | Usuario: Anonymous | TraceId: 00-0604ce0ed634edc37d26bd171fb44a2f-a4600dd829214650-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000107","RequestPath":"/maestro/tipo-particular","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:43:13.039 -05:00 [INF] ==> OPTIONS /maestro/tipo-particular/children | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-097146294e0a3997cdbf49f94d7ebb6a-4ebf233a0a8d1118-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000109","RequestPath":"/maestro/tipo-particular/children","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:43:13.047 -05:00 [INF] <== OPTIONS /maestro/tipo-particular/children | Status: 204 | Duración: 7ms | Usuario: Anonymous | TraceId: 00-097146294e0a3997cdbf49f94d7ebb6a-4ebf233a0a8d1118-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:00000109","RequestPath":"/maestro/tipo-particular/children","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:43:13.052 -05:00 [INF] ==> GET /maestro/tipo-particular/children | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-7a1f08d1c5450f6716a492b1a4d9854f-da1aab0e131ef4ae-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:0000010B","RequestPath":"/maestro/tipo-particular/children","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:43:13.057 -05:00 [INF] <== GET /maestro/tipo-particular/children | Status: 200 | Duración: 5ms | Usuario: Anonymous | TraceId: 00-7a1f08d1c5450f6716a492b1a4d9854f-da1aab0e131ef4ae-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:0000010B","RequestPath":"/maestro/tipo-particular/children","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:43:15.939 -05:00 [INF] ==> OPTIONS /maestro/tipo-particular | Usuario: Anonymous | Empresa: N/A | IP: ::1 | TraceId: 00-251c9fd60e8a0b093a1c8261c35618c5-57a2253b5367d00e-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:0000010D","RequestPath":"/maestro/tipo-particular","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
2026-06-22 09:43:15.950 -05:00 [INF] <== OPTIONS /maestro/tipo-particular | Status: 204 | Duración: 11ms | Usuario: Anonymous | TraceId: 00-251c9fd60e8a0b093a1c8261c35618c5-57a2253b5367d00e-00 {"SourceContext":"Mozo.ApiSeguridad.Helper.Exceptions.RequestLoggingMiddleware","RequestId":"0HNMGCM87OHSL:0000010D","RequestPath":"/maestro/tipo-particular","ConnectionId":"0HNMGCM87OHSL","MachineName":"DNROP0526","EnvironmentName":"Development","Application":"Mozo.Api"}
